teachid,year,gender,ethnic,bdate,educ_lvl_cd,score_normed,relative_pay
1496,2002,"M","B",298,6,.74258582,1.0466729
1496,2005,"M","B",298,6,-.77592574,.46399781
1497,2008,"F","W",3774,5,-1.0101482,.37728613
1497,2009,"F","W",3774,5,1.5178859,.90784881
1498,1999,"F","B",4722,3,1.0706482,-1.4296964
1498,2010,"F","B",4722,3,-1.0494043,-.13304589
1499,1999,"F","W",-3423,4,.33884503,1.1750671
1499,2003,"F","W",-3423,4,.76444694,.57861723
1500,2010,"M","W",6915,5,-.17947333,-.71378206
1500,2013,"M","W",6915,5,.37590159,-1.166397
1501,1999,"F","B",1030,4,.38841896,-.46979561
1501,2013,"F","B",1030,4,-.39486619,1.154698
1502,1998,"F","W",-2290,4,.17536899,.07566808
1502,2002,"F","W",-2290,4,.29133381,2.0678292
1503,2009,"F","W",3191,6,.91545839,-.43090855
1503,2012,"F","W",3191,6,-.79256969,.59032277
1504,2009,"F","W",3326,6,-.67677401,1.876869
1504,2011,"F","W",3326,6,.8484364,.94216002
1505,1997,"F","W",118,4,-.10402172,.13951781
1505,2000,"F","W",118,4,-1.0173633,-.09878539
1506,2002,"F","W",-3090,3,-1.070789,-.6002324
1506,2010,"F","W",-3090,3,-.55151472,-.23587538
1507,2003,"M","W",8020,4,-.31464236,-.77102207
1507,2006,"M","W",8020,4,-.63965892,-.00369591
1508,2006,"M","W",4549,6,1.677806,.85733871
1508,2009,"M","W",4549,6,.3301952,1.1059381
1509,2002,"F","B",-2971,5,-.16833794,2.0210461
1509,2010,"F","B",-2971,5,-.66384479,2.0688907
1510,1998,"F","W",-501,5,.20577268,.18243292
1510,2013,"F","W",-501,5,.86278342,1.1311784
1511,2012,"F","W",5308,5,-.78339231,.25098733
1511,2013,"F","W",5308,5,-.13048736,.6878418
1512,2002,"F","W",8541,5,-.26813972,-1.081622
1512,2003,"F","W",8541,5,-.10824371,-1.158596
1513,2009,"M","W",5526,5,.68127509,1.1958714
1513,2012,"M","W",5526,5,.63590691,-.50553472
1514,2006,"F","W",1324,4,.66000592,.53985995
1514,2009,"F","W",1324,4,-.60810031,.00546253
1515,2001,"F","W",-3145,4,.56185567,.46039821
1515,2011,"F","W",-3145,4,-.7718192,.53014474
1516,1997,"M","B",3970,4,-.24619012,-.65826493
1516,2007,"M","B",3970,4,-.58836717,-.47099663
1517,2007,"M","B",1785,3,.56928102,-.86725891
1517,2008,"M","B",1785,3,1.2400513,-.11935427
1518,1998,"M","W",8253,4,.6161573,-1.2594715
1518,2000,"M","W",8253,4,-.40983088,-1.6529334
1519,2004,"M","W",-1445,4,1.1404008,.72286553
1519,2006,"M","W",-1445,4,.9266507,.8305367
1520,2006,"M","B",-343,5,.2156406,1.1082865
1520,2008,"M","B",-343,5,.38646147,1.1383414
1521,2007,"M","W",1634,4,.32319427,-.11568293
1521,2009,"M","W",1634,4,.64521706,.05095394
1522,2008,"F","W",4572,4,.82956405,.69282977
1522,2012,"F","W",4572,4,.04628397,.40628483
1523,1999,"F","W",3735,3,-.62370442,-.2177492
1523,2013,"F","W",3735,3,.28828131,-1.3024682
1524,2011,"F","W",8636,4,.62606878,-.1177332
1524,2013,"F","W",8636,4,-.14991444,-.93889519
1525,1997,"F","W",-2725,2,-.62262577,-.65399518
1525,2008,"F","W",-2725,2,.75553524,-.80976393
1526,2005,"M","B",2459,6,1.1569088,1.4585457
1526,2009,"M","B",2459,6,-.57417467,1.1551072
1527,1997,"F","W",5592,5,.61871736,-1.3045041
1527,2009,"F","W",5592,5,-.54280495,.06139509
1528,2001,"F","B",-1388,4,.0499884,-.13075909
1528,2012,"F","B",-1388,4,1.4411256,.47152945
1529,1999,"F","W",8861,6,-.40733756,-.49735907
1529,2012,"F","W",8861,6,.87738366,.10686706
1530,2004,"F","W",1614,4,.86724494,.39371912
1530,2005,"F","W",1614,4,.56620927,.50530203
1531,2005,"F","W",5252,5,1.1864769,-.39601245
1531,2011,"F","W",5252,5,-.86035707,.3877053
1532,1997,"M","W",101,4,.10172565,-1.0226708
1532,2010,"M","W",101,4,-.74532005,1.0861611
1533,2003,"F","W",3336,4,-.06323629,.71699651
1533,2007,"F","W",3336,4,-.52158602,.31154783
1534,1998,"F","W",611,5,-.68483074,1.0507835
1534,2007,"F","W",611,5,.18761729,.38602941
1535,1997,"F","W",1424,5,-.36636876,.46422667
1535,2007,"F","W",1424,5,.25404227,.11125121
1536,1999,"F","W",-264,2,-.13632093,-.490473
1536,2000,"F","W",-264,2,.02388699,-1.0088589
1537,1999,"F","W",-1535,7,.03094578,.89915699
1537,2012,"F","W",-1535,7,.05780453,2.731393
1538,2006,"F","B",4135,5,.13225331,-.61251905
1538,2007,"F","B",4135,5,.05354997,.30325821
1539,2007,"F","W",9302,5,.3009593,-.29592204
1539,2013,"F","W",9302,5,.60417874,-.59988075
1540,2000,"F","W",445,4,-1.4375727,.44958699
1540,2005,"F","W",445,4,-.85170761,.69370921
1541,1999,"M","B",7113,4,-.41768691,-.59340954
1541,2002,"M","B",7113,4,-.54633182,-1.6010854
1542,1998,"F","W",-3220,5,.84700534,1.2382885
1542,1999,"F","W",-3220,5,.1663744,1.4922781
1543,2006,"F","B",-1558,4,.60275663,.87886768
1543,2007,"F","B",-1558,4,.25123862,-.00577324
1544,2007,"F","B",1633,4,.09713986,-.31933382
1544,2008,"F","B",1633,4,1.1199979,.42760194
1545,1999,"F","B",-990,3,.56294824,.75447697
1545,2003,"F","B",-990,3,-1.378843,.39051201
1546,2000,"M","W",4985,6,.32760292,-1.32927
1546,2009,"M","W",4985,6,.41908876,.05962921
1547,2001,"F","W",-2325,5,.49155904,1.4077114
1547,2003,"F","W",-2325,5,.60997674,2.1538876
1548,2004,"F","W",723,2,-1.3455614,-.25845047
1548,2011,"F","W",723,2,.00348363,.22033947
1549,2000,"M","W",-1170,4,.99650729,.76417287
1549,2006,"M","W",-1170,4,.08255437,-.11673167
1550,1999,"F","W",8114,5,-.48350405,.60808114
1550,2011,"F","W",8114,5,-1.6001114,1.0959644
1551,2003,"M","W",2642,3,.14417483,-.51235376
1551,2008,"M","W",2642,3,.56956863,.46932492
1552,2003,"F","W",5413,3,.25003297,.22602825
1552,2013,"F","W",5413,3,1.9192231,-.6109212
1553,1999,"F","W",5943,4,-.14321304,-1.39179
1553,2009,"F","W",5943,4,.58809464,.02454215
1554,2000,"M","B",-2911,5,-1.1145672,.26605897
1554,2001,"M","B",-2911,5,-.71928643,.72552387
1555,1997,"F","B",2009,4,-.0523242,-.41211601
1555,2011,"F","B",2009,4,-1.551843,.2360993
1556,2001,"M","W",7408,5,.32366458,-1.128869
1556,2004,"M","W",7408,5,-.08511101,-.81860476
1557,1999,"F","W",2125,5,.7445492,-.3815646
1557,2002,"F","W",2125,5,-.29525439,-.93781948
1558,2005,"F","W",-557,4,.49141037,.17132602
1558,2010,"F","W",-557,4,.30926594,.5064364
1559,2008,"M","W",-2064,4,.85573623,.52782908
1559,2013,"M","W",-2064,4,-.15175422,.93857508
1560,1997,"F","B",-2455,4,.1918339,.2799541
1560,2007,"F","B",-2455,4,.8359369,.68636857
1561,2000,"F","W",3019,3,-1.8023499,-.88859546
1561,2013,"F","W",3019,3,-.1955891,-.29867048
1562,2009,"M","B",2105,6,-.73253198,.84664143
1562,2012,"M","B",2105,6,-1.2010507,1.5830827
1563,1999,"F","W",2108,2,-.91349677,-.95225495
1563,2013,"F","W",2108,2,1.0440118,.45920112
1564,2008,"M","W",-743,5,-.42484263,1.3525176
1564,2013,"M","W",-743,5,.16604473,1.8858852
1565,2003,"F","B",5605,5,.27554608,-.78717583
1565,2007,"F","B",5605,5,-2.0175219,-.18645253
1566,2008,"M","W",932,4,.25722977,.63522092
1566,2012,"M","W",932,4,-.90315518,.54687111
1567,2007,"F","W",4853,4,1.4616676,.90753949
1567,2011,"F","W",4853,4,.4727873,-1.32063
1568,1999,"F","W",3448,3,-.58292288,-.69727879
1568,2011,"F","W",3448,3,1.3221289,-.83727373
1569,2000,"F","W",-3543,2,-.65094253,.03780546
1569,2011,"F","W",-3543,2,-1.8516542,2.2408517
1570,2003,"F","W",918,7,2.1338492,.96074898
1570,2011,"F","W",918,7,.65253772,1.6784026
1571,2002,"F","W",-149,5,1.0318418,.61007627
1571,2008,"F","W",-149,5,-.28059758,.83325612
1572,2003,"F","W",7523,4,.48408629,-1.0568053
1572,2007,"F","W",7523,4,-.31067904,-1.3576327
1573,2002,"F","W",447,4,1.2067659,-.42038249
1573,2010,"F","W",447,4,-1.6806724,1.4683496
1574,2009,"M","B",815,4,.94452504,1.2216194
1574,2012,"M","B",815,4,-.31304478,.82108363
1575,2002,"M","W",7756,2,-.46034065,-2.2030541
1575,2011,"M","W",7756,2,.20684318,-2.099706
1576,1999,"F","W",7251,4,.90123434,-1.4348402
1576,2008,"F","W",7251,4,-1.193592,-.96999545
1577,1997,"F","W",-2665,4,.09706971,1.6425513
1577,2003,"F","W",-2665,4,1.0697447,-.18721335
1578,1998,"F","B",7749,5,.74729105,-1.6543083
1578,2011,"F","B",7749,5,-.24390591,-.87057592
1579,2000,"M","W",2685,4,-1.0426977,-.99509788
1579,2008,"M","W",2685,4,-.21894617,.96858612
1580,2003,"M","W",4613,4,-1.6653224,.43096286
1580,2012,"M","W",4613,4,-1.5054493,-.47463969
1581,2006,"M","W",6575,2,.10967182,-1.4982581
1581,2009,"M","W",6575,2,-1.7528815,-1.3928761
1582,2000,"F","W",6422,7,-.26502596,.04692606
1582,2004,"F","W",6422,7,-.09273814,-.11977417
1583,1999,"F","W",938,5,.78959699,.47441064
1583,2009,"F","W",938,5,-1.1606774,1.419293
1584,2009,"M","W",6003,5,-.28406787,.56042662
1584,2013,"M","W",6003,5,-.08125392,-.12812699
1585,1997,"F","W",537,4,-.00403228,.57368558
1585,2013,"F","W",537,4,-.30127329,1.2056357
1586,1999,"F","B",809,4,1.2350537,-.0472533
1586,2009,"F","B",809,4,.74320177,-.26461075
1587,2007,"M","W",-456,4,-.13550045,.01424366
1587,2010,"M","W",-456,4,-.67052872,.92437669
1588,2000,"F","W",-1277,4,.37013143,.59785726
1588,2006,"F","W",-1277,4,-1.2814586,1.5658508
1589,2000,"M","W",8601,4,-.56495728,-1.6132731
1589,2006,"M","W",8601,4,1.0214211,-1.3085496
1590,2005,"M","W",1181,4,-.36802014,.58474696
1590,2009,"M","W",1181,4,-.30087032,.50258942
1591,2004,"F","B",-847,4,-1.1484502,.22000369
1591,2010,"F","B",-847,4,-.07285448,.20102394
1592,2007,"M","W",5378,6,.39022268,.11475492
1592,2010,"M","W",5378,6,-.1884464,.23739281
1593,1997,"F","B",5820,6,-.59641598,.13737878
1593,2001,"F","B",5820,6,-.46070715,-.2859839
1594,1998,"F","W",2986,5,-.03457439,-.96814767
1594,2003,"F","W",2986,5,-1.1608195,.12115676
1595,1999,"M","W",-1803,2,1.3144135,-2.3451586
1595,2008,"M","W",-1803,2,.34413336,-.51813735
1596,1998,"M","W",7069,4,-1.7241799,-.31513254
1596,2012,"M","W",7069,4,-.27218407,.39221287
1597,2001,"F","W",9294,4,1.0225788,-1.8048405
1597,2006,"F","W",9294,4,-.40170973,-1.7903379
1598,2009,"M","W",4148,6,-.24437534,.12628171
1598,2012,"M","W",4148,6,-.59314194,1.2121073
1599,2003,"F","W",5752,4,.35103054,-1.4173827
1599,2011,"F","W",5752,4,-1.0571735,.92362535
1600,2003,"F","W",-1257,2,-1.5936184,.03374057
1600,2009,"F","W",-1257,2,.1196675,-1.1637705
1601,1998,"F","W",5927,4,-.05385316,-1.0779451
1601,1999,"F","W",5927,4,.02391667,.09127333
1602,1997,"F","B",1281,7,-1.0448001,.42308556
1602,2000,"F","B",1281,7,.7532887,1.8886277
1603,2001,"F","B",8011,3,1.022488,-2.8108196
1603,2010,"F","B",8011,3,.16800091,.43663414
1604,1998,"M","W",-3270,4,.39896671,.40635052
1604,2002,"M","W",-3270,4,-.19806543,1.9922953
1605,1997,"F","B",2103,6,-.28921998,.14465435
1605,2005,"F","B",2103,6,.57741769,.64074435
1606,1998,"F","W",-242,5,-.75364496,.06407124
1606,2009,"F","W",-242,5,-1.1058428,1.2068967
1607,2004,"M","B",3186,2,-.74146641,-1.1716757
1607,2011,"M","B",3186,2,-.55011307,-.18718394
1608,2005,"F","W",4994,4,-.13563314,-.82595399
1608,2013,"F","W",4994,4,.17703557,-.12009503
1609,2000,"F","W",5138,4,-1.4726355,-.82417794
1609,2001,"F","W",5138,4,.12897573,-.29226097
1610,2004,"F","W",6921,4,-.95373626,-1.2606306
1610,2010,"F","W",6921,4,-.15959883,-1.3178737
1611,2002,"F","W",3026,4,.55327858,-.00071054
1611,2009,"F","W",3026,4,.17475156,.38867598
1612,2001,"M","W",-1666,4,.71780501,.16206414
1612,2006,"M","W",-1666,4,-.40022335,.75643343
1613,2009,"F","W",1980,4,.98322979,-.01644783
1613,2012,"F","W",1980,4,.56189482,.32525914
1614,1998,"M","W",8717,2,-.07338649,-1.4421728
1614,2007,"M","W",8717,2,.56365852,-2.5946234
1615,1999,"F","W",-1282,4,-.89470202,-.44699982
1615,2012,"F","W",-1282,4,-.42046091,.39122072
1616,2001,"F","B",5226,2,1.746326,-1.2864968
1616,2006,"F","B",5226,2,1.2956956,-.92556759
1617,1997,"F","W",4492,5,-.39090089,-.02583401
1617,2008,"F","W",4492,5,.72433108,.46621613
1618,1998,"F","W",-1869,4,.02787326,.01930422
1618,2005,"F","W",-1869,4,.0741647,.27388679
1619,1998,"F","B",-1697,5,.79509595,1.480445
1619,2011,"F","B",-1697,5,-.64784753,1.404407
1620,2000,"F","W",3558,4,.44066936,.50386662
1620,2013,"F","W",3558,4,-.89248924,.96280026
1621,1998,"F","W",2163,4,.36835521,-.67341651
1621,2001,"F","W",2163,4,1.5134468,-.55096674
1622,1997,"F","B",2133,3,1.3260371,-.36525546
1622,2013,"F","B",2133,3,-.2000411,-.05409377
1623,2007,"F","W",4835,4,.3804565,-.15540187
1623,2010,"F","W",4835,4,.10213566,.3967005
1624,1998,"F","W",946,4,-.14842459,-.61841161
1624,2002,"F","W",946,4,1.225217,1.2227057
1625,2002,"M","W",8677,2,.28635092,-1.5820109
1625,2012,"M","W",8677,2,.04813842,-.73678962
1626,2010,"M","B",-1132,4,-.62048999,.98363576
1626,2011,"M","B",-1132,4,-.32820541,.67158971
1627,1999,"M","W",4363,4,-.37849523,-1.3313091
1627,2008,"M","W",4363,4,-1.7497529,-.8223704
1628,2002,"F","B",-228,3,-.25809052,-.23390711
1628,2012,"F","B",-228,3,-.02026959,-.27657668
1629,2009,"F","W",9274,2,-.60415479,-.97646198
1629,2010,"F","W",9274,2,-.09171483,-2.1074947
1630,2005,"F","W",3393,6,-.66998212,1.6685772
1630,2007,"F","W",3393,6,.06215989,.58856575
1631,1997,"M","W",5777,4,-.38866331,-.6133716
1631,2005,"M","W",5777,4,-.47974057,-.78951468
1632,1999,"F","W",1347,4,-1.1967761,.80741169
1632,2009,"F","W",1347,4,.89435682,1.4419883
1633,1997,"F","W",1014,4,-1.4427803,.12508284
1633,2011,"F","W",1014,4,-.62098245,.37992787
1634,2010,"M","W",-3326,4,-.80920489,.62679121
1634,2011,"M","W",-3326,4,-.2941931,.52895534
1635,2002,"F","B",3299,5,-.85218337,-.29768612
1635,2010,"F","B",3299,5,-1.286164,.56482642
1636,2005,"F","W",-463,5,.08718372,1.9678321
1636,2006,"F","W",-463,5,.53773288,1.1203533
1637,1998,"F","B",43,7,.31027794,.72454533
1637,2000,"F","B",43,7,.98613676,1.0929922
1638,1998,"F","W",-3170,4,.56884175,-.73668619
1638,2010,"F","W",-3170,4,-.63588044,.83245898
1639,2002,"F","W",1912,5,.97258343,.32801858
1639,2011,"F","W",1912,5,.01963381,.11482745
1640,2002,"M","B",-201,3,-.84123432,-.90840994
1640,2009,"M","B",-201,3,.95968861,-.00042492
1641,2006,"F","W",-2716,4,.00930283,.52066853
1641,2010,"F","W",-2716,4,-.76561782,.01055073
1642,2001,"F","W",-1193,2,.55988424,-.88483414
1642,2003,"F","W",-1193,2,.02374801,-.54567922
1643,2007,"M","B",-767,3,-.42992655,.04886475
1643,2008,"M","B",-767,3,.09368522,.31948956
1644,1999,"F","W",-229,1,-.96252344,-.95754717
1644,2007,"F","W",-229,1,-2.2566248,-.46958592
1645,2001,"F","W",-3457,5,-.90879423,1.7163013
1645,2007,"F","W",-3457,5,.94817965,1.1317021
1646,2002,"F","W",5814,5,-.30807292,-.60533602
1646,2004,"F","W",5814,5,.15697278,-.24299547
1647,1998,"F","W",913,5,-.27434565,.87364156
1647,2000,"F","W",913,5,-1.0163561,.69863954
1648,2011,"F","W",-1215,4,.43098531,1.4534817
1648,2012,"F","W",-1215,4,.07884817,2.1183218
1649,2003,"F","W",7713,4,.38926364,.08681116
1649,2007,"F","W",7713,4,.8244823,-.7766168
1650,1998,"F","W",2899,5,1.096131,.25987469
1650,2003,"F","W",2899,5,-.67274395,.48070978
1651,1998,"F","W",-2129,7,-.41562892,2.1251632
1651,2012,"F","W",-2129,7,1.2549113,2.1783479
1652,2007,"F","W",7628,2,-.69831535,-1.8690099
1652,2011,"F","W",7628,2,-1.0026291,-1.8407459
1653,2005,"F","W",-3520,4,-.19519451,1.4591912
1653,2009,"F","W",-3520,4,-.05682907,.62487637
1654,2005,"M","B",-1690,5,-.69917895,1.6657082
1654,2013,"M","B",-1690,5,-.52609901,1.2614361
1655,2003,"M","W",8613,5,-1.5907471,-.90374685
1655,2006,"M","W",8613,5,-.01559112,.27672106
1656,2000,"F","W",-1840,5,-.00395613,.82734629
1656,2005,"F","W",-1840,5,.55794892,1.8755385
1657,1999,"F","B",7254,4,.52566017,-1.0232593
1657,2012,"F","B",7254,4,.72844651,.24677262
1658,1999,"F","W",2980,7,-.39477226,.2028267
1658,2006,"F","W",2980,7,-1.4613414,.44050661
1659,2001,"F","W",-1679,5,-.43177802,1.5016784
1659,2012,"F","W",-1679,5,-1.2182385,1.3945204
1660,2003,"F","W",-2459,3,1.5468807,-.2626528
1660,2009,"F","W",-2459,3,-.28023819,-1.0846323
1661,2000,"F","W",1500,5,.90595901,-.23318057
1661,2005,"F","W",1500,5,.51326111,.38418325
1662,2002,"F","W",-1269,5,-.91869292,.53184903
1662,2013,"F","W",-1269,5,-.84664546,1.6861873
1663,1998,"F","W",2948,3,.62183403,-.26517433
1663,2006,"F","W",2948,3,.32136493,-.46402454
1664,2002,"F","W",-254,4,-.01474909,.20560651
1664,2009,"F","W",-254,4,.00043437,.91132008
1665,1998,"F","W",-2260,4,.48859778,-.22001718
1665,1999,"F","W",-2260,4,.40806803,.85487443
1666,2008,"F","W",5231,4,1.023225,-.55987152
1666,2012,"F","W",5231,4,-.02948649,.19221545
1667,2004,"F","W",7583,4,-.0614306,-1.5553771
1667,2006,"F","W",7583,4,.67181432,-.19129555
1668,2001,"F","W",-2940,6,-1.0193155,2.3348702
1668,2013,"F","W",-2940,6,-.91689279,2.2401951
1669,2006,"F","W",8446,4,-1.1938543,-1.507145
1669,2010,"F","W",8446,4,-.26474581,-.78861067
1670,1997,"F","W",3776,2,.02225124,-1.5600295
1670,2010,"F","W",3776,2,.67284846,-1.0214214
1671,2009,"F","W",415,5,-.14936731,1.3735214
1671,2012,"F","W",415,5,-.24217309,.95652837
1672,2006,"F","W",6774,3,-.68241387,-.06876955
1672,2008,"F","W",6774,3,-1.2450645,-.11928068
1673,1998,"F","W",-1940,4,.36307125,.75101994
1673,2000,"F","W",-1940,4,.77260845,-.18516483
1674,1998,"F","W",-2596,4,.19260793,1.1236362
1674,2012,"F","W",-2596,4,-.80560185,.18841624
1675,2003,"M","W",-2017,5,.28307708,.03897498
1675,2008,"M","W",-2017,5,-1.5056038,1.3976354
1676,2000,"F","W",4245,4,.40106436,-.37842266
1676,2003,"F","W",4245,4,.02644149,-.11771326
1677,2005,"F","W",-1392,4,-1.2144423,.43120674
1677,2006,"F","W",-1392,4,-1.6825722,1.2304905
1678,2005,"F","W",2957,5,.83358359,.73207101
1678,2010,"F","W",2957,5,-1.1025029,1.2212367
1679,1998,"F","W",-2352,6,-.99145015,2.1101906
1679,2007,"F","W",-2352,6,-.4376529,2.0201612
1680,1997,"F","W",475,4,.14774905,-.30759679
1680,2012,"F","W",475,4,-.3839815,-1.4047197
1681,2007,"F","W",-1153,4,.5368946,1.3321677
1681,2012,"F","W",-1153,4,.11047601,1.2888416
1682,1998,"F","W",-2380,5,-.24455799,1.1431487
1682,2006,"F","W",-2380,5,-.45677886,1.7562158
1683,1999,"F","W",4511,3,-.23283942,-1.6340654
1683,2001,"F","W",4511,3,-.20455474,-.98260838
1684,1998,"M","W",6281,4,-.17863595,-1.4532966
1684,2012,"M","W",6281,4,-.85507502,.00418619
1685,2003,"F","W",-407,5,-.17267959,.62232557
1685,2004,"F","W",-407,5,-.09110201,1.5780159
1686,2007,"F","W",5302,5,.57638406,.07258271
1686,2008,"F","W",5302,5,-1.0440198,-.03651797
1687,1998,"F","W",3411,4,-1.0420853,-2.0920836
1687,2008,"F","W",3411,4,1.5499417,-.40462677
1688,1999,"F","W",133,5,-1.3236198,.15172581
1688,2008,"F","W",133,5,-1.2032583,.30566203
1689,2000,"F","W",4415,5,-.23646621,-1.0062707
1689,2009,"F","W",4415,5,.78447746,.8850463
1690,2007,"F","W",6346,3,.84450256,-1.1752488
1690,2010,"F","W",6346,3,-.64418354,-.10335567
1691,2002,"M","W",7450,3,.7803308,-1.4796528
1691,2003,"M","W",7450,3,-.30599579,-1.821622
1692,1998,"F","B",6036,4,.86166459,-.28489921
1692,2009,"F","B",6036,4,.1332174,-.54421136
1693,1999,"F","W",6994,5,.06468417,-.59238043
1693,2003,"F","W",6994,5,-.18425662,-1.1869503
1694,2004,"M","W",8596,4,.15910009,-.58105842
1694,2005,"M","W",8596,4,-.08392607,-1.3490273
1695,1998,"F","W",-2461,2,.34026814,-.61546665
1695,2004,"F","W",-2461,2,.44051913,.17290262
1696,2006,"F","B",856,6,.84868641,1.892517
1696,2008,"F","B",856,6,.07921676,1.774005
1697,1998,"F","W",-332,4,.87614187,.13314327
1697,2012,"F","W",-332,4,-1.2705705,.74510954
1698,2000,"F","W",4881,3,-.34421315,-.42832083
1698,2012,"F","W",4881,3,1.6674933,-.6157648
1699,2009,"M","B",2506,4,.98683987,.43630256
1699,2013,"M","B",2506,4,.38126346,.77124092
1700,1997,"F","W",-2360,5,-.0196734,.54437579
1700,2001,"F","W",-2360,5,.38634036,1.0700338
1701,2005,"F","W",6769,4,.38525901,.04806074
1701,2011,"F","W",6769,4,-.00137963,-.85196306
1702,1997,"F","W",4820,4,.46176465,-.86394706
1702,2008,"F","W",4820,4,.44988013,-.36271006
1703,1997,"F","W",206,5,-.16669229,1.244811
1703,1999,"F","W",206,5,-.18950629,.29991396
1704,1997,"M","B",4615,4,-1.1229816,-.50121158
1704,2003,"M","B",4615,4,-.22661526,.16791163
1705,1999,"F","B",5825,4,1.3234157,-.56634591
1705,2001,"F","B",5825,4,.86681909,-1.2187196
1706,2006,"F","W",-1175,6,.2601436,1.5448764
1706,2011,"F","W",-1175,6,.42265052,1.6492422
1707,2001,"M","W",-1927,5,-1.1111262,1.3967118
1707,2012,"M","W",-1927,5,-.9811884,2.0902965
1708,1997,"F","B",8771,4,.43825637,-1.4598195
1708,2006,"F","B",8771,4,-.32581666,-1.6896691
1709,1999,"M","W",-3091,1,-.76828184,-1.4490792
1709,2013,"M","W",-3091,1,-.78447503,.34219805
1710,2009,"F","B",640,4,.91016654,.5772255
1710,2013,"F","B",640,4,2.0306719,.07538786
1711,2002,"F","W",-1403,4,.85677091,.41066285
1711,2008,"F","W",-1403,4,1.3879389,.30185195
1712,2006,"F","W",-1451,7,1.2796622,1.7147585
1712,2011,"F","W",-1451,7,.74047876,1.5423377
1713,1999,"M","W",1942,5,.28413698,-.46751674
1713,2010,"M","W",1942,5,-.99384866,.44744861
1714,1999,"M","W",-3176,3,.54431966,-.01390854
1714,2011,"M","W",-3176,3,-.79169697,1.3830627
1715,2000,"F","W",3807,4,.66384254,-1.4705074
1715,2004,"F","W",3807,4,-.18135055,-1.337826
1716,2007,"F","B",6735,6,-.78290555,.57292427
1716,2008,"F","B",6735,6,1.4524336,-.66116765
1717,2009,"F","W",2244,4,-1.2919652,.5395288
1717,2010,"F","W",2244,4,-.41809585,.43219742
1718,2003,"F","W",8533,3,.16806577,-.97608847
1718,2013,"F","W",8533,3,.19253894,-.76268712
1719,2006,"F","W",2791,5,-.19511876,.06397269
1719,2013,"F","W",2791,5,.39991539,.82167184
1720,1998,"F","W",-2584,5,-.99267165,1.3064003
1720,2010,"F","W",-2584,5,-1.1055926,2.0661521
1721,2011,"F","W",-621,3,-1.1935077,-.07056965
1721,2012,"F","W",-621,3,-.28539612,.59515418
1722,2008,"F","W",-3551,4,.5921466,1.7534899
1722,2011,"F","W",-3551,4,.14452029,1.7234755
1723,2009,"M","W",7215,3,-.86680041,-.53817321
1723,2012,"M","W",7215,3,.03824389,-.31502411
1724,2004,"F","W",-546,4,-.81028957,-.62305178
1724,2011,"F","W",-546,4,-.46470157,1.0246766
1725,1997,"F","B",-2122,5,.62958504,.98505015
1725,2008,"F","B",-2122,5,-.19467979,.77987693
1726,1999,"M","W",-3005,2,.07840524,-.8845054
1726,2012,"M","W",-3005,2,1.3944394,-.46753419
1727,2002,"M","W",6640,2,-1.1835755,-1.2508633
1727,2007,"M","W",6640,2,.92697537,-2.4135693
1728,2003,"M","B",3599,4,.1974546,-.34991405
1728,2009,"M","B",3599,4,-.19547762,-.08285498
1729,2005,"F","W",-2713,3,.35506677,.2875742
1729,2013,"F","W",-2713,3,.04641488,1.7498013
1730,2005,"F","W",765,7,-1.4884978,1.2496524
1730,2009,"F","W",765,7,.67867244,1.4795396
1731,2001,"F","W",5746,2,-.04555347,-1.5819726
1731,2008,"F","W",5746,2,-.26182345,.13249295
1732,2004,"M","W",-1488,4,.31676562,.90920547
1732,2006,"M","W",-1488,4,.27076332,-.35278727
1733,2004,"F","W",-1199,5,.74020402,1.1965578
